filename,expected,predicted,correct,cer,wer,time_ms
8360YF69.jpg,8360YF69,8360YF69,1,0.0,0.0,29.6
849WA62.jpg,849WA62,849WA62,1,0.0,0.0,28.8
849WA62_1.jpg,849WA62,849WA62,1,0.0,0.0,27.2
863BBR69.jpg,863BBR69,863BBR69,1,0.0,0.0,27.5
8680ZM69.jpg,8680ZM69,8680ZM69,1,0.0,0.0,29.2
877ATP69.jpg,877ATP69,877ATP69,1,0.0,0.0,28.8
8HT.jpg,8HT,8HT,1,0.0,0.0,22.2
916BHN06.jpg,916BHN06,916BHN06,1,0.0,0.0,29.9
916BHN06_1.jpg,916BHN06,916BHN06,1,0.0,0.0,28.4
928QS.jpg,928QS,9280S,0,0.2,1.0,25.2
954MR.jpg,954MR,954MR,1,0.0,0.0,24.4
960FN.jpg,960FN,960FN,1,0.0,0.0,25.9
970GA.jpg,970GA,970GA,1,0.0,0.0,25.0
991BLT69.jpg,991BLT69,991BLT69,1,0.0,0.0,27.1
AA025HX.jpg,AA025HX,AA025HX,1,0.0,0.0,28.1
AA181DH.jpg,AA181DH,AA181DH,1,0.0,0.0,24.7
AA194VD.jpg,AA194VD,AA194VD,1,0.0,0.0,27.2
AA194VD_1.jpg,AA194VD,AA194VD,1,0.0,0.0,28.2
AA245LB.jpg,AA245LB,AA245CB,0,0.1429,1.0,25.4
AA245LB_1.jpg,AA245LB,AA245LB,1,0.0,0.0,28.0
AA249.jpg,AA249,AA249,1,0.0,0.0,25.1
AA249EL.jpg,AA249EL,AA249EL,1,0.0,0.0,27.5
AA329XK.jpg,AA329XK,AA329XK,1,0.0,0.0,29.4
AA448CD.jpg,AA448CD,AA448CD,1,0.0,0.0,27.3
AA675LD.jpg,AA675LD,AA675LD,1,0.0,0.0,25.0
AA865MX.jpg,AA865MX,AA865MX,1,0.0,0.0,27.7
AB107JS.jpg,AB107JS,AB107JS,1,0.0,0.0,27.8
AB309GX.jpg,AB309GX,AB309GX,1,0.0,0.0,27.6
AB309GX_1.jpg,AB309GX,AB309GX,1,0.0,0.0,27.2
AB330LH.jpg,AB330LH,AB330LH,1,0.0,0.0,27.7
AB330LH_1.jpg,AB330LH,AB330LH,1,0.0,0.0,27.2
AB374GE.jpg,AB374GE,AB374GE,1,0.0,0.0,34.2
AB476RW.jpg,AB476RW,AB476RW,1,0.0,0.0,30.3
AB688LP.jpg,AB688LP,AB6B8LP,0,0.1429,1.0,28.9
AB688LP_1.jpg,AB688LP,AB6BBLP,0,0.2857,1.0,26.4
AB7828EC.jpg,AB7828EC,AB7828EC,1,0.0,0.0,26.6
AB7828EC_1.jpg,AB7828EC,AB7828EC,1,0.0,0.0,26.3
AB904SR.jpg,AB904SR,AB904SR,1,0.0,0.0,27.8
AB972NB.jpg,AB972NB,AB972NB,1,0.0,0.0,27.5
AC258ES.jpg,AC258ES,AC258ES,1,0.0,0.0,27.6
AC393GB.jpg,AC393GB,AC393GB,1,0.0,0.0,28.2
AC694ZD.jpg,AC694ZD,AC694ZD,1,0.0,0.0,27.9
AC704KF.jpg,AC704KF,AC704KF,1,0.0,0.0,26.2
AC704KF_1.jpg,AC704KF,AC704KF,1,0.0,0.0,27.7
AC816MY.jpg,AC816MY,ACB16MY,0,0.1429,1.0,26.1
AD566BE.jpg,AD566BE,AD566BE,1,0.0,0.0,28.0
AD605GE.jpg,AD605GE,AD605GE,1,0.0,0.0,27.7
AD704GR.jpg,AD704GR,AD704GR,1,0.0,0.0,26.6
AE226AS.jpg,AE226AS,AE226AS,1,0.0,0.0,27.3
AE638YX.jpg,AE638YX,AE638YX,1,0.0,0.0,28.2
AE692CG.jpg,AE692CG,AE692CG,1,0.0,0.0,28.0
AF448HZ.jpg,AF448HZ,AF448HZ,1,0.0,0.0,29.1
AF919WS.jpg,AF919WS,AF919WS,1,0.0,0.0,28.1
AF970GA.jpg,AF970GA,AF970GA,1,0.0,0.0,27.3
AG343RH.jpg,AG343RH,AG343RH,1,0.0,0.0,28.7
AG431QB.jpg,AG431QB,AG431QB,1,0.0,0.0,26.3
AG644BR.jpg,AG644BR,AG644BR,1,0.0,0.0,27.3
AG699FS.jpg,AG699FS,AG699FS,1,0.0,0.0,27.4
AG797WZ.jpg,AG797WZ,AG797WZ26,0,0.2857,1.0,31.7
AG797WZ_1.jpg,AG797WZ,AG797WZ,1,0.0,0.0,29.0
AH238YA.jpg,AH238YA,AH238YA,1,0.0,0.0,29.8
AH246RJ.jpg,AH246RJ,AH246RJ,1,0.0,0.0,27.9
AH365BZ.jpg,AH365BZ,AH365BZ,1,0.0,0.0,27.3
AH745TV.jpg,AH745TV,AH745TV,1,0.0,0.0,27.6
AH779GF.jpg,AH779GF,AH779GF,1,0.0,0.0,28.1
AH870KN.jpg,AH870KN,AH870KN,1,0.0,0.0,28.0
AH973FS.jpg,AH973FS,AH973FS,1,0.0,0.0,24.8
AH973FS_1.jpg,AH973FS,AH973FS,1,0.0,0.0,26.3
AH973FS_2.jpg,AH973FS,AH973FS,1,0.0,0.0,25.1
AJ827LJ.jpg,AJ827LJ,AJ827LJ,1,0.0,0.0,28.7
AK242EY.jpg,AK242EY,AK242EY,1,0.0,0.0,28.0
AK647ZB.jpg,AK647ZB,AK647ZB,1,0.0,0.0,27.0
AK647ZB_1.jpg,AK647ZB,AK647ZB,1,0.0,0.0,27.4
AK696MF.jpg,AK696MF,AK696MF,1,0.0,0.0,24.6
AK696MF_1.jpg,AK696MF,AK696MF,1,0.0,0.0,25.1
AK745MH.jpg,AK745MH,AK745MH,1,0.0,0.0,27.9
AK832DQ.jpg,AK832DQ,AK832DQ,1,0.0,0.0,29.7
AL204QG.jpg,AL204QG,AL204QG,1,0.0,0.0,26.1
AL204QG_1.jpg,AL204QG,AL204QG,1,0.0,0.0,27.0
AL672PE.jpg,AL672PE,AL672PE,1,0.0,0.0,27.6
AL681WF.jpg,AL681WF,AL681WF,1,0.0,0.0,25.9
AL728VS.jpg,AL728VS,AL728VS,1,0.0,0.0,25.4
AL735LR.jpg,AL735LR,AL735LR,1,0.0,0.0,25.9
AL876VF.jpg,AL876VF,AL87GVF,0,0.1429,1.0,28.6
AM908JL.jpg,AM908JL,AM908JL,1,0.0,0.0,27.9
AN012KT.jpg,AN012KT,AN012KT,1,0.0,0.0,28.2
AN012KT_1.jpg,AN012KT,AND12KT,0,0.1429,1.0,25.9
AN071MW.jpg,AN071MW,AN071MW,1,0.0,0.0,27.3
AN117DT.jpg,AN117DT,AN117DT,1,0.0,0.0,27.3
AN388BJ.jpg,AN388BJ,AN388BJ,1,0.0,0.0,28.5
AN389QD.jpg,AN389QD,AN389QD,1,0.0,0.0,27.2
AN719GJ.jpg,AN719GJ,AN719GJ,1,0.0,0.0,28.3
AN858ZV.jpg,AN858ZV,AN858ZV,1,0.0,0.0,27.0
AN876TR.jpg,AN876TR,AN876TR,1,0.0,0.0,25.6
AO605GE.jpg,AO605GE,AD605GE,0,0.1429,1.0,27.5
AO704GR.jpg,AO704GR,AD704GR,0,0.1429,1.0,27.4
AO704GR_1.jpg,AO704GR,AD704GR,0,0.1429,1.0,27.1
AO704GR_2.jpg,AO704GR,AO704GR,1,0.0,0.0,26.1
AP077Y.jpg,AP077Y,AP077YY,0,0.1667,1.0,27.2
AP267HE.jpg,AP267HE,AP267HE,1,0.0,0.0,27.2
AP344LN.jpg,AP344LN,AP344LN,1,0.0,0.0,28.4
AP344LN_1.jpg,AP344LN,AP344LN,1,0.0,0.0,27.6
AP590NY.jpg,AP590NY,AP590NY,1,0.0,0.0,27.4
AP889ZM.jpg,AP889ZM,AP889ZM,1,0.0,0.0,27.4
AQ370XH.jpg,AQ370XH,AQ370XH,1,0.0,0.0,30.0
AQ962ZJ.jpg,AQ962ZJ,AQ962ZJ,1,0.0,0.0,29.9
AR152MQ.jpg,AR152MQ,AR152MQ,1,0.0,0.0,27.4
AR339VZ.jpg,AR339VZ,AR339VZ,1,0.0,0.0,28.7
AR347VY.jpg,AR347VY,AR347VY,1,0.0,0.0,27.0
AR347VY_1.jpg,AR347VY,AR347VY,1,0.0,0.0,27.1
AR46ELI.jpg,AR46ELI,AR46ELI,1,0.0,0.0,26.1
AR46ELI_1.jpg,AR46ELI,AR46ELI,1,0.0,0.0,25.9
AR645KN.jpg,AR645KN,AR645KN,1,0.0,0.0,27.8
AR645KN_1.jpg,AR645KN,AR645KN,1,0.0,0.0,27.3
AR955ER.jpg,AR955ER,AR955ER,1,0.0,0.0,27.1
AR963JF.jpg,AR963JF,AR963JF,1,0.0,0.0,28.5
AS007BA.jpg,AS007BA,AS007BA,1,0.0,0.0,27.3
AS093HN.jpg,AS093HN,AS093HN,1,0.0,0.0,26.9
AS262SM.jpg,AS262SM,AS262SM,1,0.0,0.0,26.0
AS461VC.jpg,AS461VC,AS461VC,1,0.0,0.0,27.1
AS514FA.jpg,AS514FA,AS514FA,1,0.0,0.0,26.2
AS842.jpg,AS842,AS842,1,0.0,0.0,24.7
AS842NH.jpg,AS842NH,AS842NH,1,0.0,0.0,27.3
AS846LR.jpg,AS846LR,AS846LR,1,0.0,0.0,28.5
AT407LA.jpg,AT407LA,AT407LA,1,0.0,0.0,27.5
AT523VA.jpg,AT523VA,AT523VA,1,0.0,0.0,27.3
AT523VA_1.jpg,AT523VA,AT523VA,1,0.0,0.0,27.0
AV353AK.jpg,AV353AK,AV353AK,1,0.0,0.0,25.9
AV353AK_1.jpg,AV353AK,AV353AK,1,0.0,0.0,26.0
AV486HL.jpg,AV486HL,AV486HL,1,0.0,0.0,27.3
AV486HL_1.jpg,AV486HL,AV486HL,1,0.0,0.0,28.5
AV642VH.jpg,AV642VH,AV642VH,1,0.0,0.0,27.7
AV642VH_1.jpg,AV642VH,AV642VH,1,0.0,0.0,28.0
AW317AB.jpg,AW317AB,AW317AB,1,0.0,0.0,26.0
AW401RM.jpg,AW401RM,AW401RM,1,0.0,0.0,24.8
AW817MW.jpg,AW817MW,AW817MW,1,0.0,0.0,27.4
AX242KH.jpg,AX242KH,AX242KH,1,0.0,0.0,28.1
AX242KH_1.jpg,AX242KH,AX242KH,1,0.0,0.0,26.2
AX353NV.jpg,AX353NV,AX353NV,1,0.0,0.0,26.9
AX570EK.jpg,AX570EK,AX57DEK,0,0.1429,1.0,27.0
AX570EK_1.jpg,AX570EK,AX570EK,1,0.0,0.0,27.7
AX669ZL.jpg,AX669ZL,AX669ZL,1,0.0,0.0,28.0
AX669ZL_1.jpg,AX669ZL,AX669ZL,1,0.0,0.0,31.8
AX808WB.jpg,AX808WB,AX808WB,1,0.0,0.0,32.7
AX847BZ.jpg,AX847BZ,AX847BZ,1,0.0,0.0,28.8
AY024XW.jpg,AY024XW,AY024XW,1,0.0,0.0,28.8
AY024XW_1.jpg,AY024XW,AY024XW,1,0.0,0.0,18.0
AY367YR.jpg,AY367YR,AY367YR,1,0.0,0.0,27.4
AY529TB.jpg,AY529TB,AY529TB,1,0.0,0.0,28.4
AY635VO.jpg,AY635VO,AY635VD,0,0.1429,1.0,27.0
AY701HN.jpg,AY701HN,AY701HN,1,0.0,0.0,28.3
AZ673EW.jpg,AZ673EW,AZ673EW,1,0.0,0.0,27.0
B254PS.jpg,B254PS,254PS,0,0.1667,1.0,25.2
B72AYL69.jpg,B72AYL69,2872AYL69,0,0.25,1.0,29.4
BA055XP.jpg,BA055XP,BA055XP,1,0.0,0.0,28.0
BA078LN.jpg,BA078LN,BA078LN,1,0.0,0.0,28.2
BA078LN_1.jpg,BA078LN,BA078LN59,0,0.2857,1.0,30.7
BA129TP.jpg,BA129TP,BA1291P,0,0.1429,1.0,29.0
BA593NQ.jpg,BA593NQ,BA593NQ,1,0.0,0.0,28.9
BB002EK.jpg,BB002EK,BB002EK,1,0.0,0.0,27.6
BB101CK.jpg,BB101CK,BB101CK,1,0.0,0.0,27.8
BB388YT.jpg,BB388YT,88388YT,0,0.2857,1.0,27.2
BB388YT_1.jpg,BB388YT,88388YT,0,0.2857,1.0,17.0
BB437WW.jpg,BB437WW,BB437WW,1,0.0,0.0,26.9
BC098QZ.jpg,BC098QZ,BC098QZ,1,0.0,0.0,27.5
BC241GH.jpg,BC241GH,BC241GHB,0,0.1429,1.0,25.6
BC241GH_1.jpg,BC241GH,BC241GH,1,0.0,0.0,25.6
BC315JW.jpg,BC315JW,BC315JW,1,0.0,0.0,27.1
BC315JW_1.jpg,BC315JW,RC315JW,0,0.1429,1.0,27.5
BC401HC.jpg,BC401HC,BC401HC69,0,0.2857,1.0,30.6
BC401HC_1.jpg,BC401HC,BC401HC,1,0.0,0.0,27.5
BC552QL.jpg,BC552QL,BC552QL,1,0.0,0.0,27.3
BC741KR.jpg,BC741KR,BC741KR,1,0.0,0.0,27.4
BC891FE.jpg,BC891FE,BC891FE,1,0.0,0.0,25.2
BD050GR.jpg,BD050GR,BD050GR,1,0.0,0.0,28.0
BD050GR_1.jpg,BD050GR,80050GR,0,0.2857,1.0,29.1
BD050GR_2.jpg,BD050GR,B0050GR,0,0.1429,1.0,28.8
BD163EN.jpg,BD163EN,BD163EN,1,0.0,0.0,27.4
BD368NV.jpg,BD368NV,BD368NV,1,0.0,0.0,27.4
BD554AK.jpg,BD554AK,BD554AK,1,0.0,0.0,25.7
BD554AK_1.jpg,BD554AK,BD554AK,1,0.0,0.0,26.0
BD762AN.jpg,BD762AN,BD762AN,1,0.0,0.0,27.2
BE407V.jpg,BE407V,BE407V,1,0.0,0.0,25.6
BE513SB.jpg,BE513SB,BE513SB,1,0.0,0.0,27.0
BE758BK_1.jpg,BE758BK,BE758BK,1,0.0,0.0,27.9
BE764NA.jpg,BE764NA,BE764NA,1,0.0,0.0,28.1
BE764NA_1.jpg,BE764NA,BE764NA,1,0.0,0.0,25.0
BE907DD.jpg,BE907DD,BE90700,0,0.2857,1.0,28.2
BF262MJ.jpg,BF262MJ,BF262MJ,1,0.0,0.0,27.1
BF325PG.jpg,BF325PG,BF325PG,1,0.0,0.0,27.3
BF325PG_1.jpg,BF325PG,BF325PG,1,0.0,0.0,27.8
BF571WJ.jpg,BF571WJ,BF571WJ,1,0.0,0.0,28.3
BF571WJ_1.jpg,BF571WJ,BF571WJ,1,0.0,0.0,28.3
BF805EV.jpg,BF805EV,BF805EV,1,0.0,0.0,27.2
BG115ZR.jpg,BG115ZR,BG115ZR,1,0.0,0.0,27.0
BG614LS.jpg,BG614LS,BG614LS,1,0.0,0.0,27.4
BG813GP.jpg,BG813GP,BG813GP,1,0.0,0.0,26.4
BH003RH.jpg,BH003RH,BH003RM,0,0.1429,1.0,28.2
BH096HR.jpg,BH096HR,BH096HR,1,0.0,0.0,27.4
BH248TY.jpg,BH248TY,BH248TY,1,0.0,0.0,29.4
BH274.jpg,BH274,BH274,1,0.0,0.0,26.3
BH274_1.jpg,BH274,BH274,1,0.0,0.0,15.2
BH583XH.jpg,BH583XH,BH583XH,1,0.0,0.0,28.5
BH820YE.jpg,BH820YE,BH820YE,1,0.0,0.0,28.7
BH820YE_1.jpg,BH820YE,BHB20YE,0,0.1429,1.0,29.6
BH861GA.jpg,BH861GA,BH861GA,1,0.0,0.0,28.9
BH976LM.jpg,BH976LM,BH976LM,1,0.0,0.0,28.6
BJ096TT.jpg,BJ096TT,BJ096TT,1,0.0,0.0,28.4
BJ096TT_1.jpg,BJ096TT,BJ096TT,1,0.0,0.0,28.4
BJ184AQ.jpg,BJ184AQ,BJ184AQ,1,0.0,0.0,27.4
BJ205OH.jpg,BJ205OH,BJ2050H,0,0.1429,1.0,29.6
BJ228EE.jpg,BJ228EE,BJ228FE,0,0.1429,1.0,27.2
BJ378TG.jpg,BJ378TG,BJ378TG,1,0.0,0.0,28.6
BJ421QQ.jpg,BJ421QQ,BJ42100,0,0.2857,1.0,27.0
BJ757MB.jpg,BJ757MB,BJ757MB,1,0.0,0.0,28.9
BJ757MB_1.jpg,BJ757MB,BJ757MB,1,0.0,0.0,28.6
BJ775JN.jpg,BJ775JN,BJ775JN,1,0.0,0.0,84.3
BJ775JN_1.jpg,BJ775JN,BJ775JN,1,0.0,0.0,32.8
BJ877QP.jpg,BJ877QP,BJ877QP,1,0.0,0.0,30.5
BK079XV.jpg,BK079XV,BK079XV,1,0.0,0.0,27.8
BK079XV_1.jpg,BK079XV,BK079XV,1,0.0,0.0,30.3
BK530PK.jpg,BK530PK,BK530PK,1,0.0,0.0,29.1
BK590HN.jpg,BK590HN,BK590HN,1,0.0,0.0,28.6
BK590HN_1.jpg,BK590HN,BK590HN,1,0.0,0.0,28.8
BK971VA.jpg,BK971VA,BK971VA,1,0.0,0.0,29.1
BL266LQ.jpg,BL266LQ,BL266LQ,1,0.0,0.0,29.2
BL442QC.jpg,BL442QC,BL4420C,0,0.1429,1.0,28.2
BL483CZ.jpg,BL483CZ,BL483CZ,1,0.0,0.0,27.3
BL483CZ_1.jpg,BL483CZ,BL483CZ,1,0.0,0.0,28.2
BL503FA.jpg,BL503FA,BL503FA,1,0.0,0.0,27.8
BL616VX.jpg,BL616VX,BL616VX,1,0.0,0.0,29.0
BL862GW.jpg,BL862GW,BL862GW,1,0.0,0.0,27.1
BM001MP.jpg,BM001MP,BM001MP,1,0.0,0.0,26.1
BM117MW.jpg,BM117MW,BM117MW,1,0.0,0.0,24.9
BM128HG.jpg,BM128HG,8M128HG,0,0.1429,1.0,29.1
BM289VD.jpg,BM289VD,BM289VD,1,0.0,0.0,28.2
BM385LQ.jpg,BM385LQ,BM385LQ,1,0.0,0.0,29.1
BM38YK.jpg,BM38YK,BM38YK,1,0.0,0.0,24.7
BM688MT.jpg,BM688MT,BM688MT,1,0.0,0.0,28.2
BM688MT_1.jpg,BM688MT,BM688MT,1,0.0,0.0,27.2
BM899BH.jpg,BM899BH,BM899BH,1,0.0,0.0,27.2
BN062NF.jpg,BN062NF,BN0G2NF,0,0.1429,1.0,28.1
BN062NF_1.jpg,BN062NF,BN062NF,1,0.0,0.0,27.5
BN275MQ.jpg,BN275MQ,BN275MQ,1,0.0,0.0,27.3
BN389OP.jpg,BN389OP,BN389QP,0,0.1429,1.0,27.1
BN389OP_1.jpg,BN389OP,BN389QP,0,0.1429,1.0,27.2
BN415PN.jpg,BN415PN,BN415PN,1,0.0,0.0,27.5
BN439WP.jpg,BN439WP,BN439WP,1,0.0,0.0,25.9
BN461MP.jpg,BN461MP,BN461MP,1,0.0,0.0,27.2
BN462AZ.jpg,BN462AZ,BN462AZ,1,0.0,0.0,27.3
BN466LW.jpg,BN466LW,BN466LW,1,0.0,0.0,26.1
BN897MA.jpg,BN897MA,8N897MA,0,0.1429,1.0,29.6
BN897MA_1.jpg,BN897MA,BN897MA,1,0.0,0.0,27.8
BO272DE.jpg,BO272DE,BD272DE,0,0.1429,1.0,27.5
BO554AK.jpg,BO554AK,BU554AK,0,0.1429,1.0,27.8
BO822RF.jpg,BO822RF,BOB22RF,0,0.1429,1.0,27.4
BP358RG.jpg,BP358RG,8P35BRG,0,0.2857,1.0,27.9
BP448BL.jpg,BP448BL,BP448BL,1,0.0,0.0,27.7
BP816CS.jpg,BP816CS,BP816CS,1,0.0,0.0,27.4
BP816CS_1.jpg,BP816CS,BP816CS,1,0.0,0.0,27.1
BQ060KP.jpg,BQ060KP,BQ060KP,1,0.0,0.0,29.8
BQ822RF.jpg,BQ822RF,BDBZ2RF,0,0.4286,1.0,16.7
BQ887GC.jpg,BQ887GC,BQ887GC,1,0.0,0.0,28.1
BQ887GC_1.jpg,BQ887GC,BQ887GC,1,0.0,0.0,28.8
BQ948SB.jpg,BQ948SB,BD948SB,0,0.1429,1.0,27.1
BR234JA.jpg,BR234JA,BR234JA,1,0.0,0.0,28.2
BR265GL.jpg,BR265GL,BR265GL,1,0.0,0.0,25.1
BR434VB.jpg,BR434VB,BR434VB,1,0.0,0.0,27.1
BR470PL.jpg,BR470PL,BR470PL,1,0.0,0.0,27.7
BR501KM.jpg,BR501KM,BR501KM,1,0.0,0.0,27.7
BR555HN.jpg,BR555HN,BR555HN,1,0.0,0.0,27.7
BR604JC.jpg,BR604JC,BR604JC,1,0.0,0.0,27.5
BR842VG.jpg,BR842VG,BR842VG,1,0.0,0.0,28.4
BR952VA.jpg,BR952VA,BR952VA,1,0.0,0.0,28.2
BS331XZ.jpg,BS331XZ,BS331XZ,1,0.0,0.0,27.8
BS489SE.jpg,BS489SE,BS489SE,1,0.0,0.0,27.6
BS901LT.jpg,BS901LT,BS901LT,1,0.0,0.0,27.2
BT032MH.jpg,BT032MH,BT032MH,1,0.0,0.0,27.4
BT094VF.jpg,BT094VF,BT094VF12,0,0.2857,1.0,29.9
BT094VF_1.jpg,BT094VF,BT094VF,1,0.0,0.0,27.7
BT119BR.jpg,BT119BR,BT119BR,1,0.0,0.0,26.1
BT119BR_1.jpg,BT119BR,BT119BR,1,0.0,0.0,27.2
BT155VK.jpg,BT155VK,BT155VK,1,0.0,0.0,27.3
BT185YJ.jpg,BT185YJ,BT185YJ,1,0.0,0.0,27.2
BT225ST.jpg,BT225ST,BT225ST,1,0.0,0.0,27.7
BT446EE.jpg,BT446EE,BT446EE,1,0.0,0.0,27.9
BT797CT.jpg,BT797CT,BT797CT,1,0.0,0.0,27.3
BT904CF.jpg,BT904CF,BT904CF,1,0.0,0.0,27.3
BV144LB.jpg,BV144LB,BV144LB,1,0.0,0.0,28.4
BV144LB_1.jpg,BV144LB,BV144LB,1,0.0,0.0,29.3
BV292CQ.jpg,BV292CQ,BV292CQ,1,0.0,0.0,28.4
BV459HL.jpg,BV459HL,BV459HL,1,0.0,0.0,28.5
BV499AJ.jpg,BV499AJ,BV499AJ,1,0.0,0.0,29.0
BV764VQ.jpg,BV764VQ,BV764V0,0,0.1429,1.0,30.7
BV764VQ_1.jpg,BV764VQ,BV764VQ,1,0.0,0.0,29.8
BV951WC.jpg,BV951WC,BV951WC,1,0.0,0.0,28.0
BV951WC_1.jpg,BV951WC,BV951WC,1,0.0,0.0,28.9
BW525SC.jpg,BW525SC,BW525SC,1,0.0,0.0,28.8
BW697AW.jpg,BW697AW,BW697AW,1,0.0,0.0,29.1
BW801XX.jpg,BW801XX,BW801XX,1,0.0,0.0,30.2
BW801XX_1.jpg,BW801XX,BW801XX,1,0.0,0.0,28.9
BW802TY.jpg,BW802TY,BW802TY,1,0.0,0.0,30.7
BW982GB.jpg,BW982GB,BW982GB,1,0.0,0.0,26.3
BX163DR.jpg,BX163DR,BX1G3DR,0,0.1429,1.0,30.3
BX337MW.jpg,BX337MW,8X337MW,0,0.1429,1.0,28.6
BX683MR.jpg,BX683MR,BX683MR,1,0.0,0.0,27.4
BY001VX.jpg,BY001VX,BY001VX,1,0.0,0.0,27.7
BY014BH.jpg,BY014BH,BY014BH,1,0.0,0.0,26.0
BY118VC.jpg,BY118VC,BY118VC,1,0.0,0.0,27.0
BY301MO.jpg,BY301MO,BY301MD,0,0.1429,1.0,24.7
BY311DJ.jpg,BY311DJ,BY311DJ,1,0.0,0.0,27.5
BY710SJ.jpg,BY710SJ,BY710SJ,1,0.0,0.0,27.8
BY731VY.jpg,BY731VY,BY731WY,0,0.1429,1.0,28.5
BY892EE.jpg,BY892EE,BY892EE,1,0.0,0.0,25.5
BY914TJ.jpg,BY914TJ,BY914TJ,1,0.0,0.0,27.4
BY914TJ_1.jpg,BY914TJ,BY914TJ,1,0.0,0.0,28.0
BZ007TA.jpg,BZ007TA,BZQ07TA,0,0.1429,1.0,25.7
BZ125JK.jpg,BZ125JK,BZ125JK,1,0.0,0.0,27.1
BZ371KH.jpg,BZ371KH,BZ371KH,1,0.0,0.0,29.5
BZ466OM.jpg,BZ466OM,BZ4660M,0,0.1429,1.0,29.6
BZ937PK.jpg,BZ937PK,BZ937PK,1,0.0,0.0,28.3
CA131RT.jpg,CA131RT,CA131RT,1,0.0,0.0,27.3
CA157NF.jpg,CA157NF,CA157NF,1,0.0,0.0,27.0
CA632GV.jpg,CA632GV,CA632GV,1,0.0,0.0,27.0
CA687DT.jpg,CA687DT,CA687DT,1,0.0,0.0,27.5
